customer_id,country,first_purchase_date
14060,United Kingdom,2010-12-02 12:11:00
14062,United Kingdom,2010-12-10 15:56:00
14064,United Kingdom,2011-03-10 12:59:00
14066,United Kingdom,2011-03-18 12:21:00
14067,United Kingdom,2011-09-04 12:00:00
14068,United Kingdom,2011-01-23 16:02:00
14071,United Kingdom,2011-03-20 11:33:00
14073,United Kingdom,2011-11-07 15:49:00
14075,United Kingdom,2011-03-23 16:35:00
14076,United Kingdom,2011-08-02 15:19:00
14077,United Kingdom,2011-03-10 15:52:00
14078,United Kingdom,2010-12-01 12:54:00
14079,United Kingdom,2011-08-07 12:10:00
14080,United Kingdom,2011-11-07 11:09:00
14081,United Kingdom,2010-12-05 15:47:00
14082,United Kingdom,2010-12-10 11:02:00
14083,United Kingdom,2010-12-03 12:24:00
14085,United Kingdom,2010-12-06 12:39:00
14087,United Kingdom,2011-12-07 12:41:00
14088,United Kingdom,2011-01-21 13:07:00
14089,United Kingdom,2011-10-14 10:38:00
14090,United Kingdom,2011-01-19 10:51:00
14092,United Kingdom,2010-12-16 15:47:00
14093,United Kingdom,2011-11-27 16:27:00
14096,United Kingdom,2011-08-30 10:49:00
14098,United Kingdom,2011-11-03 10:13:00
14099,United Kingdom,2010-12-20 11:14:00
14100,United Kingdom,2011-07-25 11:01:00
14101,United Kingdom,2011-01-17 13:09:00
14102,United Kingdom,2011-10-26 12:46:00
14104,United Kingdom,2011-06-27 12:49:00
14105,United Kingdom,2011-04-14 17:58:00
14107,United Kingdom,2010-12-10 13:29:00
14108,United Kingdom,2011-08-30 11:32:00
14109,United Kingdom,2011-09-28 10:18:00
14110,United Kingdom,2011-03-18 09:59:00
14111,United Kingdom,2011-04-12 11:36:00
14112,United Kingdom,2011-03-09 11:28:00
14113,United Kingdom,2010-12-20 12:14:00
14114,United Kingdom,2011-01-13 11:05:00
14116,United Kingdom,2011-08-10 12:44:00
14117,United Kingdom,2011-07-19 09:49:00
14121,United Kingdom,2011-10-11 10:39:00
14124,United Kingdom,2011-09-16 13:32:00
14125,United Kingdom,2011-09-22 15:40:00
14126,United Kingdom,2011-11-29 12:21:00
14127,United Kingdom,2011-02-02 12:26:00
14128,United Kingdom,2011-03-29 10:49:00
14129,United Kingdom,2011-03-24 08:44:00
14130,United Kingdom,2011-01-24 16:05:00
14132,United Kingdom,2011-06-09 12:04:00
14133,United Kingdom,2011-01-28 11:27:00
14135,United Kingdom,2010-12-02 10:27:00
14138,United Kingdom,2011-10-07 09:38:00
14139,United Kingdom,2011-10-24 13:34:00
14140,United Kingdom,2011-11-08 11:20:00
14141,United Kingdom,2011-08-26 14:40:00
14142,United Kingdom,2010-12-01 16:33:00
14143,United Kingdom,2011-07-29 09:48:00
14145,United Kingdom,2011-05-06 13:01:00
14146,United Kingdom,2010-12-17 15:52:00
14147,United Kingdom,2011-02-27 11:42:00
14148,United Kingdom,2011-04-20 12:02:00
14149,United Kingdom,2011-05-03 09:44:00
14150,United Kingdom,2010-12-15 10:04:00
14152,United Kingdom,2011-04-19 15:46:00
14154,United Kingdom,2011-04-14 15:58:00
14155,United Kingdom,2011-03-18 14:13:00
14156,EIRE,2010-12-03 11:48:00
14157,United Kingdom,2011-02-27 13:04:00
14158,United Kingdom,2011-10-30 15:08:00
14159,United Kingdom,2010-12-12 11:17:00
14161,United Kingdom,2010-12-05 13:18:00
14162,United Kingdom,2011-02-20 12:32:00
14163,United Kingdom,2011-04-14 17:33:00
14164,United Kingdom,2011-09-20 12:18:00
14165,United Kingdom,2011-03-09 12:39:00
14167,United Kingdom,2011-01-12 15:44:00
14171,United Kingdom,2011-09-02 16:43:00
14173,United Kingdom,2011-05-04 14:03:00
14174,United Kingdom,2011-11-06 13:17:00
14175,United Kingdom,2011-01-14 12:22:00
14176,United Kingdom,2010-12-07 11:45:00
14177,United Kingdom,2011-06-13 11:10:00
14178,United Kingdom,2011-06-10 12:51:00
14179,United Kingdom,2011-10-18 14:00:00
14180,United Kingdom,2010-12-02 13:08:00
14184,United Kingdom,2011-10-04 12:43:00
14185,United Kingdom,2011-01-12 13:52:00
14188,United Kingdom,2011-02-02 13:46:00
14189,United Kingdom,2010-12-06 11:42:00
14191,United Kingdom,2011-05-03 10:30:00
14193,United Kingdom,2011-03-15 11:38:00
14194,United Kingdom,2011-02-04 14:51:00
14195,United Kingdom,2011-04-01 16:50:00
14196,United Kingdom,2011-08-25 10:25:00
14198,United Kingdom,2011-04-14 14:54:00
14199,United Kingdom,2011-05-05 13:44:00
14201,United Kingdom,2010-12-15 13:25:00
14204,United Kingdom,2011-12-07 13:38:00
14205,United Kingdom,2011-03-20 15:07:00
14206,United Kingdom,2011-04-14 16:38:00
14208,United Kingdom,2011-09-06 12:48:00
14209,United Kingdom,2011-01-11 12:56:00
14210,United Kingdom,2010-12-03 12:43:00
14211,United Kingdom,2011-02-17 15:50:00
14212,United Kingdom,2011-09-11 12:45:00
14214,United Kingdom,2011-03-07 12:26:00
14215,United Kingdom,2010-12-06 15:34:00
14216,United Kingdom,2011-11-02 10:51:00
14217,United Kingdom,2010-12-08 13:28:00
14218,United Kingdom,2011-10-28 10:00:00
14219,United Kingdom,2011-12-05 16:23:00
14220,United Kingdom,2010-12-16 18:18:00
14221,United Kingdom,2011-01-04 15:33:00
14222,United Kingdom,2011-06-15 16:42:00
14223,United Kingdom,2011-03-20 16:02:00
14224,United Kingdom,2011-01-23 13:58:00
14226,United Kingdom,2011-03-15 15:36:00
14227,United Kingdom,2011-02-28 12:27:00
14229,United Kingdom,2011-01-10 12:03:00
14231,United Kingdom,2011-02-24 11:55:00
14232,United Kingdom,2011-03-20 12:44:00
14233,United Kingdom,2011-01-26 12:43:00
14234,United Kingdom,2011-10-13 13:58:00
14235,United Kingdom,2011-03-24 13:23:00
14236,United Kingdom,2010-12-02 18:49:00
14237,United Kingdom,2010-12-01 13:20:00
14238,United Kingdom,2011-01-17 14:40:00
14239,United Kingdom,2011-01-27 14:45:00
14240,United Kingdom,2011-04-28 11:40:00
14241,United Kingdom,2011-06-09 11:46:00
14242,United Kingdom,2011-01-18 08:53:00
14243,United Kingdom,2010-12-09 08:34:00
14245,United Kingdom,2011-03-21 10:41:00
14246,United Kingdom,2011-04-08 08:25:00
14247,United Kingdom,2011-03-06 15:21:00
14248,United Kingdom,2011-01-25 14:45:00
14250,United Kingdom,2011-09-11 13:44:00
14251,United Kingdom,2011-10-13 12:46:00
14256,United Kingdom,2010-12-10 11:44:00
14257,United Kingdom,2011-01-25 10:49:00
14258,United Kingdom,2011-01-06 12:18:00
14259,United Kingdom,2011-07-21 10:44:00
14261,United Kingdom,2011-09-22 10:47:00
14262,United Kingdom,2011-04-13 12:23:00
14264,United Kingdom,2011-04-08 12:20:00
14265,Unspecified,2011-07-14 09:10:00
14267,United Kingdom,2011-03-24 11:38:00
14270,United Kingdom,2011-01-12 09:33:00
14271,United Kingdom,2011-04-28 12:47:00
14272,United Kingdom,2011-03-30 13:57:00
14273,United Kingdom,2011-04-11 13:24:00
14276,United Kingdom,2011-02-23 09:38:00
14277,France,2011-05-11 13:20:00
14280,United Kingdom,2011-05-27 10:37:00
14282,United Kingdom,2010-12-07 12:21:00
14284,United Kingdom,2011-09-14 13:04:00
14285,United Kingdom,2011-06-16 12:36:00
14286,United Kingdom,2011-04-11 08:16:00
14287,United Kingdom,2011-05-25 11:41:00
14288,United Kingdom,2011-05-10 13:22:00
14289,United Kingdom,2011-02-23 12:33:00
14290,United Kingdom,2010-12-13 10:24:00
14291,United Kingdom,2011-03-09 15:20:00
14292,United Kingdom,2011-03-02 08:26:00
14293,United Kingdom,2010-12-06 10:18:00
14295,United Kingdom,2011-10-30 15:50:00
14297,United Kingdom,2011-03-10 08:31:00
14298,United Kingdom,2010-12-14 12:59:00
14299,United Kingdom,2010-12-09 10:30:00
14300,United Kingdom,2011-11-21 08:57:00
14301,United Kingdom,2011-08-14 15:33:00
14304,United Kingdom,2011-05-01 11:50:00
14305,United Kingdom,2011-07-27 14:14:00
14306,United Kingdom,2011-09-15 10:31:00
14307,United Kingdom,2010-12-01 11:41:00
14309,United Kingdom,2010-12-16 13:05:00
14311,United Kingdom,2011-04-11 10:14:00
14312,United Kingdom,2011-01-06 16:35:00
14314,United Kingdom,2011-08-25 10:39:00
14315,United Kingdom,2011-03-18 12:59:00
14317,United Kingdom,2011-10-06 10:44:00
14320,United Kingdom,2011-01-11 09:12:00
14321,United Kingdom,2011-01-10 11:35:00
14323,United Kingdom,2011-04-15 11:44:00
14326,United Kingdom,2011-04-11 15:04:00
14327,United Kingdom,2011-06-29 13:58:00
14329,United Kingdom,2011-01-14 13:42:00
14331,United Kingdom,2011-07-27 15:14:00
14332,United Kingdom,2011-07-15 10:33:00
14333,United Kingdom,2011-10-03 10:38:00
14334,United Kingdom,2010-12-16 17:37:00
14335,Germany,2011-09-04 13:07:00
14336,United Kingdom,2011-03-08 16:48:00
14338,United Kingdom,2011-05-27 13:30:00
14339,United Kingdom,2011-04-11 11:06:00
14340,United Kingdom,2011-05-05 09:44:00
14341,United Kingdom,2011-01-25 13:55:00
14342,United Kingdom,2011-05-13 13:50:00
14344,United Kingdom,2010-12-06 11:58:00
14345,United Kingdom,2011-11-01 09:51:00
14346,United Kingdom,2011-02-15 13:52:00
14348,United Kingdom,2011-03-24 16:23:00
14349,United Kingdom,2011-11-29 15:39:00
14350,United Kingdom,2011-03-10 14:14:00
14351,United Kingdom,2011-06-28 11:56:00
14352,United Kingdom,2011-03-11 14:58:00
14353,United Kingdom,2011-05-08 16:06:00
14354,United Kingdom,2011-11-09 15:36:00
14355,United Kingdom,2010-12-09 12:16:00
14356,United Kingdom,2011-09-19 14:43:00
14357,United Kingdom,2011-10-27 16:23:00
14359,United Kingdom,2011-09-13 09:03:00
14360,United Kingdom,2011-09-06 11:58:00
14362,United Kingdom,2011-11-17 15:08:00
14364,United Kingdom,2011-05-12 12:56:00
14367,United Kingdom,2011-03-08 14:12:00
14368,United Kingdom,2011-01-24 09:52:00
14371,United Kingdom,2011-02-17 16:35:00
14373,United Kingdom,2010-12-16 15:40:00
14375,United Kingdom,2011-06-07 13:44:00
14377,United Kingdom,2011-03-22 13:38:00
14379,United Kingdom,2011-02-17 15:03:00
14381,United Kingdom,2011-10-18 17:10:00
14382,United Kingdom,2011-11-13 16:18:00
14383,United Kingdom,2011-06-29 10:18:00
14385,United Kingdom,2011-11-16 11:55:00
14386,United Kingdom,2011-02-16 09:45:00
14387,United Kingdom,2011-08-22 14:13:00
14388,United Kingdom,2010-12-02 11:02:00
14389,United Kingdom,2011-06-02 12:04:00
14390,United Kingdom,2010-12-02 11:57:00
14393,United Kingdom,2011-05-05 18:16:00
14395,United Kingdom,2010-12-02 18:15:00
14396,United Kingdom,2010-12-03 15:19:00
14397,United Kingdom,2011-05-10 12:25:00
14400,United Kingdom,2011-07-13 15:50:00
14401,United Kingdom,2010-12-15 09:07:00
14403,United Kingdom,2011-04-06 14:23:00
14404,United Kingdom,2010-12-05 16:00:00
14406,United Kingdom,2011-08-12 16:54:00
14407,United Kingdom,2011-03-08 11:59:00
14408,United Kingdom,2011-03-20 14:41:00
14409,United Kingdom,2010-12-06 15:03:00
14410,United Kingdom,2011-02-07 09:36:00
14411,United Kingdom,2011-02-02 10:56:00
14412,United Kingdom,2011-09-28 08:48:00
14413,United Kingdom,2010-12-12 13:37:00
14414,United Kingdom,2010-12-16 11:11:00
14415,United Kingdom,2010-12-14 13:31:00
14416,United Kingdom,2011-10-28 15:10:00
14418,United Kingdom,2011-08-23 17:18:00
14419,United Kingdom,2010-12-10 10:56:00
14420,United Kingdom,2011-09-01 18:07:00
14421,United Kingdom,2011-05-12 10:49:00
14422,United Kingdom,2011-03-17 17:26:00
14423,United Kingdom,2011-05-05 15:12:00
14424,United Kingdom,2011-11-22 11:48:00
14426,United Kingdom,2011-01-31 09:51:00
14427,United Kingdom,2011-10-07 09:10:00
14428,United Kingdom,2011-01-18 16:39:00
14431,United Kingdom,2011-02-10 10:40:00
14432,United Kingdom,2011-09-11 14:09:00
14434,United Kingdom,2011-09-28 15:31:00
14436,United Kingdom,2011-09-02 10:13:00
14437,United Kingdom,2010-12-09 09:27:00
14438,United Kingdom,2011-02-06 14:56:00
14439,Greece,2011-01-24 11:39:00
14440,United Kingdom,2010-12-09 12:49:00
14441,United Kingdom,2011-03-29 12:01:00
14442,Channel Islands,2011-01-27 09:33:00
14443,United Kingdom,2010-12-06 11:03:00
14446,United Kingdom,2011-04-07 12:10:00
14447,United Kingdom,2011-03-04 10:49:00
14448,United Kingdom,2010-12-10 17:26:00
14449,United Kingdom,2010-12-02 14:09:00
14450,United Kingdom,2011-01-23 11:53:00
14451,United Kingdom,2011-05-29 12:35:00
14452,United Kingdom,2011-09-07 11:32:00
14453,United Kingdom,2011-06-02 14:15:00
14456,United Kingdom,2011-07-20 13:06:00
14457,United Kingdom,2011-02-02 09:39:00
14459,United Kingdom,2011-07-07 13:35:00
14460,United Kingdom,2011-02-02 11:55:00
14461,United Kingdom,2011-03-23 12:15:00
14462,United Kingdom,2011-01-04 12:45:00
14463,United Kingdom,2011-05-18 14:42:00
14465,United Kingdom,2011-02-10 12:13:00
14466,United Kingdom,2010-12-02 13:36:00
14467,United Kingdom,2011-01-31 12:35:00
14470,United Kingdom,2011-02-25 11:56:00
14472,United Kingdom,2010-12-19 14:03:00
14473,United Kingdom,2011-03-02 13:56:00
14474,United Kingdom,2011-10-24 13:26:00
14475,United Kingdom,2011-02-08 10:12:00
14476,United Kingdom,2011-03-27 15:39:00
14477,United Kingdom,2011-02-15 15:44:00
14479,United Kingdom,2010-12-09 12:59:00
14480,United Kingdom,2011-11-28 16:35:00
14481,United Kingdom,2011-02-25 13:53:00
14482,United Kingdom,2011-04-14 16:41:00
14483,United Kingdom,2011-03-03 10:26:00
14484,United Kingdom,2011-10-20 14:11:00
14485,United Kingdom,2011-11-01 12:25:00
14487,United Kingdom,2010-12-06 13:22:00
14488,United Kingdom,2011-10-03 09:30:00
14489,United Kingdom,2011-05-16 14:51:00
14491,United Kingdom,2010-12-02 12:10:00
14493,United Kingdom,2011-07-07 16:59:00
14494,United Kingdom,2011-11-14 09:21:00
14495,United Kingdom,2011-08-10 14:13:00
14496,United Kingdom,2010-12-01 15:35:00
14497,United Kingdom,2011-02-03 17:01:00
14498,United Kingdom,2010-12-13 11:29:00
14499,United Kingdom,2011-03-06 11:55:00
14500,United Kingdom,2011-06-03 10:08:00
14501,United Kingdom,2011-01-24 10:43:00
14502,United Kingdom,2011-01-30 15:52:00
14503,United Kingdom,2011-06-14 10:00:00
14504,United Kingdom,2011-03-06 14:38:00
14505,United Kingdom,2010-12-12 16:14:00
14506,United Kingdom,2010-12-05 14:25:00
14507,United Kingdom,2011-03-08 17:23:00
14508,United Kingdom,2011-09-11 11:29:00
14511,United Kingdom,2011-07-29 12:13:00
14512,United Kingdom,2011-04-21 19:05:00
14513,United Kingdom,2011-02-24 09:36:00
14514,United Kingdom,2011-01-12 15:22:00
14515,United Kingdom,2011-05-05 12:13:00
14517,United Kingdom,2011-07-21 11:42:00
14518,United Kingdom,2011-10-06 14:43:00
14520,United Kingdom,2011-02-22 09:15:00
14522,United Kingdom,2011-05-25 16:01:00
14523,United Kingdom,2011-08-23 13:13:00
14524,United Kingdom,2010-12-14 11:01:00
14525,United Kingdom,2010-12-13 17:40:00
14527,United Kingdom,2010-12-05 13:17:00
14528,United Kingdom,2011-11-02 17:09:00
14529,United Kingdom,2011-08-21 14:10:00
14530,United Kingdom,2011-02-16 10:47:00
14532,United Kingdom,2010-12-22 13:48:00
14533,United Kingdom,2010-12-22 11:07:00
14534,United Kingdom,2011-01-25 12:33:00
14535,United Kingdom,2011-04-05 12:50:00
14536,United Kingdom,2011-03-25 12:21:00
14537,United Kingdom,2011-10-13 10:54:00
14538,United Kingdom,2011-03-28 14:57:00
14539,United Kingdom,2011-10-26 12:03:00
14540,United Kingdom,2011-02-03 15:02:00
14541,United Kingdom,2011-01-24 14:16:00
14542,United Kingdom,2011-06-07 08:19:00
14543,United Kingdom,2010-12-10 11:51:00
14544,United Kingdom,2010-12-13 12:50:00
14546,United Kingdom,2011-04-05 12:37:00
14547,United Kingdom,2011-10-16 14:35:00
14548,United Kingdom,2011-01-26 08:38:00
14549,United Kingdom,2011-02-01 13:47:00
14550,United Kingdom,2011-10-26 12:14:00
14551,United Kingdom,2011-05-19 18:21:00
14552,United Kingdom,2011-07-11 12:49:00
14553,United Kingdom,2011-01-04 15:40:00
14554,United Kingdom,2011-10-18 13:04:00
14555,United Kingdom,2011-02-10 17:19:00
14557,United Kingdom,2011-09-15 15:48:00
14560,United Kingdom,2010-12-17 09:22:00
14561,United Kingdom,2011-06-08 13:26:00
14562,United Kingdom,2011-02-08 14:45:00
14565,United Kingdom,2010-12-13 13:25:00
14566,Channel Islands,2011-08-21 11:05:00
14567,United Kingdom,2011-08-01 13:48:00
14569,United Kingdom,2011-12-08 14:58:00
14570,United Kingdom,2011-03-04 10:39:00
14572,United Kingdom,2011-01-19 17:23:00
14573,United Kingdom,2010-12-02 19:59:00
14576,United Kingdom,2010-12-02 17:51:00
14577,United Kingdom,2010-12-12 11:26:00
14578,United Kingdom,2011-12-06 17:18:00
14581,United Kingdom,2011-11-23 12:39:00
14582,United Kingdom,2011-10-30 11:56:00
14583,United Kingdom,2011-05-18 11:28:00
14584,United Kingdom,2011-05-25 17:31:00
14585,United Kingdom,2011-10-20 14:33:00
14586,United Kingdom,2011-03-08 10:04:00
14587,United Kingdom,2011-01-12 13:16:00
14589,United Kingdom,2010-12-03 11:42:00
14591,United Kingdom,2011-05-10 14:09:00
14592,United Kingdom,2011-10-06 18:08:00
14593,United Kingdom,2011-05-25 11:14:00
14594,United Kingdom,2010-12-01 13:54:00
14595,United Kingdom,2011-01-30 13:36:00
14597,United Kingdom,2011-06-01 12:33:00
14598,United Kingdom,2011-10-26 13:19:00
14600,United Kingdom,2011-02-07 09:48:00
14601,United Kingdom,2011-11-29 09:48:00
14603,United Kingdom,2011-03-10 10:27:00
14606,United Kingdom,2010-12-01 16:57:00
14607,United Kingdom,2011-03-23 15:22:00
14608,United Kingdom,2010-12-12 14:49:00
14609,United Kingdom,2011-02-16 12:10:00
14616,United Kingdom,2011-01-26 12:42:00
14618,United Kingdom,2011-01-06 11:59:00
14619,United Kingdom,2011-04-08 07:37:00
14620,United Kingdom,2011-03-01 08:30:00
14621,United Kingdom,2010-12-16 13:00:00
14622,United Kingdom,2011-06-08 12:42:00
14623,United Kingdom,2011-04-18 13:54:00
14624,United Kingdom,2011-10-11 14:39:00
14625,United Kingdom,2010-12-13 15:36:00
14626,United Kingdom,2011-04-20 13:18:00
14628,United Kingdom,2011-04-11 14:43:00
14629,United Kingdom,2011-10-23 16:13:00
14631,United Kingdom,2011-02-14 09:31:00
14632,United Kingdom,2011-03-22 08:49:00
14633,United Kingdom,2011-03-18 17:07:00
14636,United Kingdom,2011-03-16 09:52:00
14638,United Kingdom,2011-10-20 10:10:00
14639,United Kingdom,2010-12-13 13:50:00
14640,United Kingdom,2011-04-26 12:31:00
14641,United Kingdom,2011-11-18 10:42:00
14642,United Kingdom,2011-10-12 11:08:00
14643,United Kingdom,2010-12-16 17:53:00
14644,United Kingdom,2011-02-14 14:14:00
14645,United Kingdom,2011-03-09 09:52:00
14646,Netherlands,2010-12-20 10:09:00
14647,United Kingdom,2011-05-22 13:40:00
14649,United Kingdom,2011-05-11 14:37:00
14651,United Kingdom,2011-05-12 16:29:00
14652,United Kingdom,2011-09-23 14:21:00
14653,United Kingdom,2011-01-05 13:40:00
14655,United Kingdom,2011-05-01 14:59:00
14656,United Kingdom,2011-03-01 13:19:00
14657,United Kingdom,2011-01-17 15:19:00
14658,United Kingdom,2011-08-14 15:42:00
14659,United Kingdom,2011-01-28 12:43:00
14660,United Kingdom,2011-08-31 10:40:00
14661,United Kingdom,2011-11-13 11:51:00
14662,United Kingdom,2011-01-27 17:41:00
14664,United Kingdom,2011-11-06 14:56:00
14665,United Kingdom,2011-02-02 09:08:00
14666,United Kingdom,2011-11-15 12:57:00
14667,United Kingdom,2010-12-06 13:13:00
14669,United Kingdom,2011-01-11 12:30:00
14670,United Kingdom,2011-03-04 13:58:00
14672,United Kingdom,2011-01-07 15:48:00
14673,United Kingdom,2010-12-07 12:49:00
14675,United Kingdom,2011-11-23 12:58:00
14676,United Kingdom,2011-03-01 14:26:00
14680,United Kingdom,2010-12-03 12:05:00
14681,United Kingdom,2011-05-12 10:45:00
14682,United Kingdom,2011-05-22 12:51:00
14684,United Kingdom,2010-12-12 12:44:00
14687,United Kingdom,2011-08-25 11:59:00
14688,United Kingdom,2010-12-01 09:37:00
14689,United Kingdom,2011-05-15 11:22:00
14690,United Kingdom,2011-07-11 11:58:00
14691,United Kingdom,2011-05-11 09:55:00
14692,United Kingdom,2011-01-21 13:47:00
14693,United Kingdom,2011-03-20 12:50:00
14696,United Kingdom,2010-12-01 15:37:00
14697,United Kingdom,2011-05-05 15:29:00
14698,United Kingdom,2011-10-19 12:54:00
14699,United Kingdom,2011-05-09 14:54:00
14700,United Kingdom,2011-04-15 13:16:00
14701,United Kingdom,2011-01-27 12:40:00
14702,United Kingdom,2010-12-09 19:23:00
14703,United Kingdom,2011-11-25 09:23:00
14704,United Kingdom,2011-06-12 13:59:00
14705,United Kingdom,2011-05-25 12:39:00
14708,United Kingdom,2010-12-06 12:23:00
14709,United Kingdom,2010-12-16 13:43:00
14710,United Kingdom,2011-10-11 13:49:00
14711,United Kingdom,2011-03-22 13:32:00
14712,United Kingdom,2011-08-19 13:33:00
14713,United Kingdom,2010-12-09 18:58:00
14714,United Kingdom,2011-11-15 13:07:00
14715,United Kingdom,2011-01-12 13:27:00
14716,United Kingdom,2011-07-14 12:42:00
14719,United Kingdom,2011-04-04 14:17:00
14720,United Kingdom,2011-08-05 12:06:00
14722,United Kingdom,2011-07-15 14:58:00
14723,United Kingdom,2010-12-03 14:18:00
14725,United Kingdom,2011-11-15 12:42:00
14727,United Kingdom,2011-03-10 14:45:00
14729,United Kingdom,2010-12-01 12:43:00
14730,United Kingdom,2011-03-08 12:49:00
14731,United Kingdom,2011-05-11 13:06:00
14732,United Kingdom,2011-01-04 14:40:00
14733,United Kingdom,2010-12-07 11:30:00
14735,United Kingdom,2010-12-16 16:05:00
14737,United Kingdom,2010-12-21 13:49:00
14738,United Kingdom,2011-01-27 14:10:00
14739,United Kingdom,2010-12-07 14:58:00
14740,United Kingdom,2011-03-01 08:35:00
14741,United Kingdom,2010-12-02 08:43:00
14744,United Kingdom,2010-12-08 10:21:00
14745,United Kingdom,2011-02-27 15:25:00
14747,United Kingdom,2011-04-04 14:09:00
14748,United Kingdom,2010-12-06 10:19:00
14752,United Kingdom,2011-10-27 11:55:00
14753,United Kingdom,2011-09-13 14:50:00
14754,United Kingdom,2011-02-17 12:21:00
14755,United Kingdom,2011-01-09 14:02:00
14756,United Kingdom,2011-11-24 18:13:00
14757,United Kingdom,2011-09-25 14:36:00
14758,United Kingdom,2011-03-25 12:10:00
14759,United Kingdom,2011-04-21 10:55:00
14760,United Kingdom,2011-02-15 16:27:00
14761,United Kingdom,2011-01-09 12:03:00
14762,United Kingdom,2011-03-21 08:20:00
14764,United Kingdom,2011-10-24 11:54:00
14765,United Kingdom,2011-06-16 19:49:00
14766,United Kingdom,2010-12-08 15:33:00
14768,United Kingdom,2011-08-04 13:25:00
14769,United Kingdom,2010-12-17 11:40:00
14770,United Kingdom,2011-01-20 15:00:00
14772,United Kingdom,2011-08-19 15:04:00
14775,United Kingdom,2010-12-02 16:38:00
14776,United Kingdom,2011-01-31 13:17:00
14778,United Kingdom,2011-02-04 11:43:00
14779,United Kingdom,2011-01-20 12:04:00
14780,United Kingdom,2011-09-21 15:15:00
14782,United Kingdom,2011-01-24 11:12:00
14784,United Kingdom,2011-01-20 09:25:00
14785,United Kingdom,2011-11-24 13:40:00
14788,United Kingdom,2011-11-13 15:52:00
14789,United Kingdom,2011-11-11 08:59:00
14790,United Kingdom,2011-03-31 11:49:00
14792,United Kingdom,2011-10-07 09:19:00
14793,United Kingdom,2011-11-18 14:50:00
14794,United Kingdom,2011-01-09 16:11:00
14795,United Kingdom,2011-06-26 13:04:00
14796,United Kingdom,2010-12-08 10:40:00
14798,United Kingdom,2011-02-02 15:26:00
14799,United Kingdom,2011-10-19 16:16:00
14800,United Kingdom,2010-12-05 11:10:00
14801,United Kingdom,2011-10-09 15:24:00
14803,United Kingdom,2011-02-20 13:21:00
14804,United Kingdom,2011-12-01 11:20:00
14805,United Kingdom,2011-01-30 10:43:00
14806,United Kingdom,2011-09-25 15:32:00
14808,United Kingdom,2011-06-20 12:53:00
14810,United Kingdom,2010-12-05 12:08:00
14813,United Kingdom,2010-12-05 11:54:00
14815,United Kingdom,2011-10-03 11:36:00
14816,United Kingdom,2011-05-26 13:16:00
14817,United Kingdom,2011-03-07 13:51:00
14818,United Kingdom,2011-03-31 12:28:00
14819,United Kingdom,2011-05-31 13:50:00
14820,United Kingdom,2011-06-19 14:56:00
14821,United Kingdom,2010-12-08 08:43:00
14823,United Kingdom,2011-05-29 12:48:00
14824,United Kingdom,2011-09-09 14:12:00
14825,United Kingdom,2010-12-06 12:30:00
14828,United Kingdom,2011-01-07 09:50:00
14829,United Kingdom,2010-12-02 16:12:00
14830,United Kingdom,2011-10-17 14:29:00
14834,United Kingdom,2011-04-13 15:00:00
14836,United Kingdom,2011-11-09 13:26:00
14837,United Kingdom,2011-05-22 12:49:00
14840,United Kingdom,2011-03-17 12:00:00
14841,United Kingdom,2010-12-16 10:28:00
14842,United Kingdom,2011-02-04 15:32:00
14844,United Kingdom,2011-04-12 13:10:00
14847,United Kingdom,2011-07-14 10:52:00
14849,United Kingdom,2010-12-01 12:22:00
14850,United Kingdom,2011-02-01 11:21:00
14851,United Kingdom,2011-03-28 14:59:00
14852,United Kingdom,2011-04-01 13:22:00
14853,United Kingdom,2011-05-12 15:17:00
14854,United Kingdom,2011-03-10 12:22:00
14855,United Kingdom,2011-07-28 12:06:00
14856,United Kingdom,2011-10-14 09:35:00
14857,United Kingdom,2011-07-14 15:03:00
14859,United Kingdom,2011-05-19 14:42:00
14860,United Kingdom,2011-11-20 14:17:00
14861,United Kingdom,2011-10-18 12:54:00
14862,United Kingdom,2011-07-14 11:20:00
14863,United Kingdom,2011-11-10 15:04:00
14865,United Kingdom,2010-12-02 18:23:00
14866,United Kingdom,2010-12-08 14:58:00
14867,United Kingdom,2011-01-07 16:34:00
14868,United Kingdom,2011-04-20 13:36:00
14869,United Kingdom,2011-08-28 16:09:00
14870,United Kingdom,2011-03-23 10:51:00
14871,United Kingdom,2010-12-14 12:18:00
14873,United Kingdom,2011-05-13 13:52:00
14875,United Kingdom,2011-03-22 11:53:00
14878,United Kingdom,2010-12-16 12:11:00
14880,United Kingdom,2011-02-24 12:27:00
14881,United Kingdom,2011-11-20 11:06:00
14882,United Kingdom,2011-11-06 10:15:00
14883,United Kingdom,2011-05-12 09:49:00
14885,United Kingdom,2011-07-31 12:05:00
14886,United Kingdom,2011-04-01 08:56:00
14887,United Kingdom,2011-09-21 15:32:00
14888,United Kingdom,2011-05-16 14:58:00
14889,United Kingdom,2011-01-07 15:19:00
14890,United Kingdom,2011-03-31 11:57:00
14891,United Kingdom,2011-06-05 10:58:00
14893,United Kingdom,2011-11-28 10:49:00
14894,United Kingdom,2011-09-15 13:51:00
14895,United Kingdom,2011-02-22 13:08:00
14896,United Kingdom,2010-12-09 12:24:00
14897,United Kingdom,2011-02-16 08:37:00
14898,United Kingdom,2010-12-03 15:25:00
14901,United Kingdom,2010-12-02 11:20:00
14902,United Kingdom,2011-11-14 10:34:00
